"month(e.created_at)","Location"
9,POINT(22.009927333333 50.039386)
9,POINT(21.998721333333 50.039615166667)
9,POINT(21.9987565 50.039671666667)
9,POINT(22.009127166667 50.0296)
9,POINT(22.003578666667 50.0355655)
9,POINT(21.998300833333 50.038111)
9,POINT(21.998210333333 50.038091166667)
9,POINT(21.997735 50.0372045)
9,POINT(21.997742666667 50.037648333333)
9,POINT(22.0036195 50.035625833333)
9,POINT(22.0096815 50.036997833333)
9,POINT(22.006040166667 50.0367865)
9,POINT(21.998174333333 50.037972833333)
9,POINT(21.997732 50.037216666667)
9,POINT(21.997816 50.037308166667)
9,POINT(21.999810166667 50.038234666667)
9,POINT(22.001219833333 50.036655666667)
9,POINT(22.002639166667 50.039231166667)
9,POINT(21.975773333333 50.039477666667)
9,POINT(21.955089333333 50.048619333333)
9,POINT(22.001204833333 50.0356545)
9,POINT(21.994568833333 50.019750166667)
9,POINT(22.005294333333 50.037532)
9,POINT(22.0129255 50.019102833333)
9,POINT(21.998887333333 50.041823333333)
9,POINT(21.9989745 50.041793166667)
9,POINT(21.983944333333 50.045155833333)
9,POINT(22.003788 50.037074166667)
9,POINT(22.003713666667 50.037135833333)
9,POINT(22.003624833333 50.036854666667)
9,POINT(21.999753166667 50.040702)
9,POINT(21.999724166667 50.040749166667)
9,POINT(22.0034125 50.035913833333)
9,POINT(22.008466333333 50.030647166667)
9,POINT(22.002798666667 50.040238166667)
9,POINT(22.003806833333 50.037569166667)
9,POINT(21.994557333333 50.019698666667)
9,POINT(21.994256333333 50.019727166667)
9,POINT(22.003761833333 50.0375515)
9,POINT(22.0163285 50.0289055)
9,POINT(22.002586333333 50.038994)
9,POINT(22.001858833333 50.037423333333)
9,POINT(22.003034333333 50.0380045)
9,POINT(22.003273 50.037851666667)
9,POINT(22.003368833333 50.037855333333)
9,POINT(22.0093405 50.036115666667)
9,POINT(22.0049455 50.037515166667)
9,POINT(22.003224166667 50.038182)
9,POINT(22.001867166667 50.039631166667)
9,POINT(22.003737833333 50.039497333333)
9,POINT(21.995938333333 50.037929666667)
9,POINT(21.996619166667 50.036720166667)
9,POINT(22.0031455 50.0379805)
9,POINT(21.9970185 50.034667)
9,POINT(22.002708 50.0404965)
9,POINT(22.002737666667 50.040511666667)
9,POINT(21.999683166667 50.0318215)
9,POINT(22.001771333333 50.0345175)
9,POINT(22.0015665 50.0345195)
9,POINT(22.0036485 50.031190333333)
9,POINT(22.012792166667 50.0190385)
9,POINT(21.99944 50.026759166667)
9,POINT(22.014137166667 50.033943833333)
9,POINT(22.022288666667 50.038116833333)
9,POINT(21.998630333333 50.040972833333)
9,POINT(22.0005915 50.040841333333)
9,POINT(22.0009005 50.040685333333)
9,POINT(21.999779833333 50.040802666667)
9,POINT(21.999063666667 50.041032666667)
9,POINT(21.998849 50.0356595)
9,POINT(22.000184 50.035999833333)
9,POINT(21.9985885 50.036216833333)
9,POINT(22.002544166667 50.038951833333)
9,POINT(22.003502666667 50.036023333333)
9,POINT(22.003500333333 50.0359905)
9,POINT(21.999545333333 50.031878)
9,POINT(21.999685666667 50.035017)
9,POINT(21.998801166667 50.035693666667)
9,POINT(22.002945833333 50.033588)
9,POINT(21.999542166667 50.031899166667)
9,POINT(21.998729333333 50.040301666667)
9,POINT(21.998857833333 50.033401666667)
9,POINT(21.9903615 50.008815166667)
9,POINT(21.9904535 50.008630833333)
9,POINT(21.998738 50.033387166667)
9,POINT(21.998688833333 50.0333855)
9,POINT(21.9905475 50.008641333333)
9,POINT(21.998542666667 50.033537333333)
9,POINT(22.003618 50.031360833333)
9,POINT(22.003638666667 50.031325666667)
9,POINT(21.990448333333 50.008813666667)
9,POINT(22.003613666667 50.031349833333)
9,POINT(21.990369666667 50.008918666667)
9,POINT(21.996652166667 50.023634)
9,POINT(22.002536 50.0401885)
9,POINT(22.008490166667 50.0291155)
9,POINT(21.996711 50.023603833333)
9,POINT(21.996735 50.023597)
9,POINT(21.9931535 50.0139855)
9,POINT(22.0125395 50.027804666667)
9,POINT(22.003730166667 50.030897)
9,POINT(21.990004 50.008572333333)
9,POINT(22.0027245 50.037527666667)
9,POINT(21.994204333333 50.038109666667)
9,POINT(22.016432 50.028858)
9,POINT(21.998173333333 50.038040333333)
9,POINT(21.994621666667 50.019761666667)
9,POINT(22.021854166667 50.017601)
9,POINT(22.003254 50.0376655)
9,POINT(21.989989 50.008606)
9,POINT(21.996926833333 50.017635166667)
9,POINT(21.989986 50.008614666667)
9,POINT(21.989985 50.008602)
9,POINT(21.996926833333 50.017588333333)
9,POINT(21.990003833333 50.008566166667)
9,POINT(21.9943235 50.038234166667)
9,POINT(22.0127165 50.027978)
9,POINT(21.994285833333 50.038219)
9,POINT(21.9900215 50.008562333333)
9,POINT(22.0017985 50.037510333333)
9,POINT(22.021050833333 50.0425235)
9,POINT(22.002726333333 50.038628666667)
9,POINT(21.999272 50.041664666667)
9,POINT(21.999052 50.041756833333)
9,POINT(22.013232 50.0382515)
9,POINT(22.014226 50.033863)
9,POINT(22.014428333333 50.035816166667)
9,POINT(22.002258166667 50.037580833333)
9,POINT(22.002171666667 50.037596)
9,POINT(21.999059666667 50.041684)
9,POINT(21.997543833333 50.011509166667)
9,POINT(21.994177833333 50.038154)
9,POINT(22.017282333333 50.022998666667)
9,POINT(22.005622833333 50.025015)
9,POINT(22.010517833333 50.039428166667)
9,POINT(22.003675166667 50.031351333333)
9,POINT(22.013207166667 50.038719)
9,POINT(22.003683333333 50.031370666667)
9,POINT(21.994103 50.038509833333)
9,POINT(22.003646 50.031360833333)
9,POINT(22.003626 50.031368833333)
9,POINT(21.998136 50.037995666667)
9,POINT(21.9954595 50.023172666667)
9,POINT(22.003692833333 50.0313655)
9,POINT(22.002379333333 50.032167333333)
9,POINT(22.005614833333 50.024984166667)
9,POINT(22.006392666667 50.022707)
9,POINT(22.015602333333 50.024816666667)
9,POINT(22.014902166667 50.024925833333)
9,POINT(22.000908166667 50.036085166667)
9,POINT(22.012741166667 50.019098833333)
9,POINT(22.0047745 50.033534833333)
9,POINT(21.991362333333 50.024526166667)
9,POINT(21.995505 50.023281333333)
9,POINT(21.991614666667 50.024262)
9,POINT(21.998104333333 50.041815666667)
9,POINT(21.9899955 50.008644333333)
9,POINT(22.002746 50.040293)
9,POINT(21.975929833333 50.039393333333)
9,POINT(22.0088935 50.029382166667)
9,POINT(22.012758166667 50.0190965)
9,POINT(22.002077166667 50.029373)
9,POINT(21.997462 50.0114895)
9,POINT(22.003912333333 50.005909666667)
9,POINT(22.012801666667 50.0190775)
9,POINT(21.976058333333 50.03941)
9,POINT(22.0021875 50.037616333333)
9,POINT(21.997527 50.0114875)
9,POINT(21.997494 50.011540333333)
9,POINT(21.994774333333 50.0198825)
9,POINT(21.998093333333 50.041255)
9,POINT(22.002796166667 50.039622333333)
9,POINT(21.996779333333 50.023598166667)
9,POINT(21.996711333333 50.023554333333)
9,POINT(22.012832833333 50.0191065)
9,POINT(22.012816666667 50.019066833333)
9,POINT(21.996722833333 50.023595666667)
9,POINT(21.996781333333 50.0236005)
9,POINT(21.996715833333 50.023564833333)
9,POINT(21.995496166667 50.023167166667)
9,POINT(22.004061 50.0376585)
9,POINT(22.003518666667 50.036769666667)
9,POINT(21.9967385 50.023638166667)
9,POINT(21.996707 50.0235975)
9,POINT(22.015856833333 50.026391166667)
9,POINT(22.0175575 50.019324333333)
9,POINT(21.986510666667 50.018199333333)
9,POINT(22.016616166667 50.017803666667)
9,POINT(21.997522166667 50.011496)
9,POINT(22.0026725 50.039639666667)
9,POINT(21.994023666667 50.042518333333)
9,POINT(22.0161875 50.0265195)
9,POINT(21.997517166667 50.0114965)
9,POINT(21.997500333333 50.011495333333)
9,POINT(21.998196 50.037933)
9,POINT(21.997505166667 50.039093)
9,POINT(22.012699666667 50.019144833333)
9,POINT(22.000494 50.030630166667)
9,POINT(22.012835833333 50.019073833333)
9,POINT(22.004705 50.030472333333)
9,POINT(22.0047655 50.030467)
9,POINT(22.0037865 50.0295305)
9,POINT(22.004700833333 50.030452)
9,POINT(22.001785166667 50.025406)
9,POINT(22.001002333333 50.024599833333)
9,POINT(22.001175833333 50.024565666667)
9,POINT(22.003674833333 50.031389166667)
9,POINT(22.019409666667 50.029044)
9,POINT(22.000190833333 50.024620166667)
9,POINT(22.0002535 50.024634833333)
9,POINT(22.003580333333 50.031314333333)
9,POINT(22.019228833333 50.029055666667)
9,POINT(22.000211833333 50.024626)
9,POINT(21.994060666667 50.019896)
9,POINT(21.998858166667 50.020463666667)
9,POINT(21.995228333333 50.012841666667)
9,POINT(22.004734333333 50.030464833333)
9,POINT(22.002806666667 50.024007833333)
9,POINT(22.002928166667 50.023888666667)
9,POINT(22.0034805 50.033713166667)
9,POINT(22.021761333333 50.017532833333)
9,POINT(22.021792833333 50.017525333333)
9,POINT(21.994122166667 50.019920666667)
9,POINT(21.9866015 50.048598666667)
9,POINT(21.986960833333 50.048939)
9,POINT(21.984036 50.045137666667)
9,POINT(21.983997166667 50.045132)
9,POINT(21.984008333333 50.045153333333)
9,POINT(21.989972 50.008652)
9,POINT(21.989961833333 50.008554333333)
9,POINT(22.0046125 50.033487)
9,POINT(22.002518333333 50.039576833333)
9,POINT(22.004321 50.037213333333)
9,POINT(21.994552666667 50.019753666667)
9,POINT(21.9923895 50.009281166667)
9,POINT(21.972412666667 50.002147666667)
9,POINT(21.9943905 50.004269)
9,POINT(21.995222 50.0128655)
9,POINT(21.994028 50.0199115)
9,POINT(21.994115166667 50.0199255)
9,POINT(22.00561 50.024977)
9,POINT(22.021762833333 50.017519)
9,POINT(21.990108166667 50.0085995)
9,POINT(22.004243666667 50.037265833333)
9,POINT(21.993244666667 50.013545333333)
9,POINT(21.992518666667 50.011144666667)
9,POINT(21.996313833333 50.017011166667)
9,POINT(22.004380666667 50.037239333333)
9,POINT(22.0019755 50.0259785)
9,POINT(22.004640166667 50.030503666667)
9,POINT(22.014148 50.034086166667)
9,POINT(22.003565333333 50.031288)
9,POINT(22.003650833333 50.031302333333)
9,POINT(21.977605833333 49.998026333333)
9,POINT(21.9775665 49.998150833333)
9,POINT(22.001643833333 50.024503833333)
9,POINT(22.0129255 50.018762333333)
9,POINT(22.003648666667 50.0313105)
9,POINT(21.9972875 50.020257)
9,POINT(22.012974 50.019083)
9,POINT(21.990072166667 50.008628)
9,POINT(22.0019925 50.037582833333)
9,POINT(22.002 50.037611)
9,POINT(22.003729166667 50.02947)
9,POINT(22.003684833333 50.031321666667)
9,POINT(22.004540666667 50.033450666667)
9,POINT(21.995657166667 50.023191)
9,POINT(21.9955535 50.023694666667)
9,POINT(22.003628833333 50.031291666667)
9,POINT(22.0175445 50.019244833333)
9,POINT(22.003595166667 50.031286833333)
9,POINT(21.998254333333 50.019367166667)
9,POINT(22.001543833333 50.019025)
9,POINT(21.999186 50.012077333333)
9,POINT(21.995183833333 50.013613)
9,POINT(22.00242 50.038843833333)
9,POINT(22.0127215 50.0279405)
9,POINT(22.003657666667 50.031268)
9,POINT(21.999178666667 50.012082)
9,POINT(21.995152333333 50.0136455)
9,POINT(22.002657 50.0386405)
9,POINT(21.994709833333 50.0198705)
9,POINT(21.994859 50.023923166667)
9,POINT(22.00362 50.031271666667)
9,POINT(21.997408 50.011495166667)
9,POINT(21.976034333333 50.0393825)
9,POINT(22.003682833333 50.035150833333)
9,POINT(22.006120833333 50.024637333333)
9,POINT(22.005854166667 50.024929666667)
9,POINT(22.0127625 50.019114666667)
9,POINT(22.012651833333 50.019087333333)
9,POINT(22.012752 50.0191235)
9,POINT(22.006193166667 50.0320405)
9,POINT(22.0037625 50.017333166667)
9,POINT(21.994581333333 50.019778666667)
9,POINT(21.982668333333 50.0046965)
9,POINT(21.994846833333 50.0187365)
9,POINT(21.99409 50.038178333333)
9,POINT(21.9963265 50.038818333333)
9,POINT(22.012753166667 50.018962666667)
9,POINT(21.999762 50.024097833333)
9,POINT(21.994532333333 50.019724333333)
9,POINT(21.993878666667 50.038158833333)
9,POINT(22.0027625 50.039637)
9,POINT(21.997426833333 50.0114905)
9,POINT(22.003444833333 50.033665166667)
9,POINT(22.004228333333 50.037296666667)
9,POINT(21.9941465 50.019909166667)
9,POINT(22.002702833333 50.039595)
9,POINT(22.003777666667 50.0173695)
9,POINT(22.0038135 50.017292666667)
9,POINT(21.997445166667 50.011472)
9,POINT(22.002013333333 50.0322725)
9,POINT(22.001219333333 50.025981333333)
9,POINT(22.002550833333 50.038639166667)
9,POINT(22.0027995 50.039311)
9,POINT(22.0041405 50.03733)
9,POINT(22.003687333333 50.031342833333)
9,POINT(22.003583833333 50.031274166667)
9,POINT(22.002513666667 50.038665166667)
9,POINT(22.003711666667 50.031364333333)
9,POINT(22.0036165 50.0313775)
9,POINT(22.005883 50.024485833333)
9,POINT(22.0059905 50.024518833333)
9,POINT(22.004259833333 50.037303166667)
9,POINT(22.004243666667 50.037311333333)
9,POINT(21.997855 50.018798833333)
9,POINT(22.004955166667 50.037383666667)
9,POINT(21.9978355 50.0188665)
9,POINT(21.984241666667 50.045115166667)
9,POINT(21.9900125 50.008652666667)
9,POINT(22.0062585 50.024528833333)
9,POINT(21.990003666667 50.008681166667)
9,POINT(21.989919666667 50.008720166667)
9,POINT(22.005586666667 50.024960666667)
9,POINT(22.012764166667 50.027957333333)
9,POINT(22.0159345 50.026394166667)
9,POINT(22.016184666667 50.026513166667)
9,POINT(22.001815 50.0340895)
9,POINT(21.979155166667 49.998908666667)
9,POINT(22.00373 50.031322333333)
9,POINT(22.001979833333 50.033031166667)
9,POINT(21.996496833333 50.017248333333)
9,POINT(21.979142 49.999126)
9,POINT(21.9962775 50.017034333333)
9,POINT(22.003639833333 50.031324)
9,POINT(22.003710166667 50.031346333333)
9,POINT(22.003634833333 50.031340333333)
9,POINT(21.994264166667 50.038125)
9,POINT(22.003649666667 50.035590833333)
9,POINT(22.012731333333 50.019102166667)
9,POINT(22.006922 50.037543666667)
9,POINT(21.9900295 50.008623333333)
9,POINT(22.012773666667 50.019117166667)
9,POINT(22.012717333333 50.019176333333)
9,POINT(22.003685333333 50.031332666667)
9,POINT(22.0037455 50.0314325)
9,POINT(21.989968666667 50.0086035)
9,POINT(21.999788 50.035553666667)
9,POINT(21.990021666667 50.0087185)
9,POINT(21.999840666667 50.034649833333)
9,POINT(21.9992585 50.026714333333)
9,POINT(22.003584 50.031278333333)
9,POINT(22.003794166667 50.0312675)
9,POINT(22.003726166667 50.031328833333)
9,POINT(21.9993515 50.026825)
9,POINT(22.003632166667 50.035566833333)
9,POINT(22.003520166667 50.031294666667)
9,POINT(22.003657666667 50.031232833333)
9,POINT(22.0036905 50.031332)
9,POINT(22.006093333333 50.0247735)
9,POINT(22.003707 50.031333833333)
9,POINT(22.016011833333 50.026552)
9,POINT(21.999356333333 50.026899333333)
9,POINT(21.9994335 50.0269995)
9,POINT(22.003649333333 50.031304333333)
9,POINT(22.016138833333 50.026564333333)
9,POINT(22.015924333333 50.026592)
9,POINT(21.995541166667 50.0229925)
9,POINT(21.997824833333 50.0374205)
9,POINT(21.997325666667 50.038356666667)
9,POINT(21.991397 50.024518333333)
9,POINT(21.9967185 50.023607833333)
9,POINT(22.012857 50.027830666667)
9,POINT(22.021755333333 50.017527333333)
9,POINT(22.003429666667 50.035845833333)
9,POINT(21.993491333333 50.0426665)
9,POINT(22.013009666667 50.026559666667)
9,POINT(22.028017333333 50.0374185)
9,POINT(22.006932333333 50.037557666667)
9,POINT(21.984231166667 50.0451495)
9,POINT(21.976192666667 50.039526166667)
9,POINT(22.012961666667 50.0265685)
9,POINT(22.027967 50.037508833333)
9,POINT(22.0279885 50.0374405)
9,POINT(21.991385333333 50.024533666667)
9,POINT(21.993310833333 50.029197333333)
9,POINT(21.994611166667 50.019750833333)
9,POINT(21.9946005 50.019736333333)
9,POINT(21.994682166667 50.019732333333)
9,POINT(21.994539833333 50.019667166667)
9,POINT(21.994543 50.019821333333)
9,POINT(21.9945975 50.019605)
9,POINT(22.003720166667 50.031342833333)
9,POINT(21.9913625 50.024488333333)
9,POINT(21.989985 50.008658)
9,POINT(22.004865666667 50.0305205)
9,POINT(21.989944166667 50.008670166667)
9,POINT(21.9967915 50.0384165)
9,POINT(22.003590166667 50.031353833333)
9,POINT(22.004027833333 50.036695166667)
9,POINT(22.004258333333 50.037375666667)
9,POINT(22.021767 50.017569666667)
9,POINT(21.994709833333 50.01992)
9,POINT(22.0048895 50.030720833333)
9,POINT(22.0049785 50.030673166667)
9,POINT(22.006811166667 50.036455333333)
9,POINT(22.003729666667 50.0313835)
9,POINT(22.0025235 50.038615166667)
9,POINT(22.001122666667 50.036225666667)
9,POINT(22.002386 50.040015333333)
9,POINT(21.976242666667 50.039401333333)
9,POINT(22.001907 50.037561666667)
9,POINT(21.994592166667 50.015706)
9,POINT(22.003624333333 50.031318)
9,POINT(22.003695 50.031370833333)
9,POINT(22.006212666667 50.024495333333)
9,POINT(22.003676833333 50.031345333333)
9,POINT(22.003681 50.031316)
9,POINT(21.994511166667 50.0197705)
9,POINT(22.003661666667 50.031359333333)
9,POINT(22.002811 50.038115666667)
9,POINT(22.0148805 50.039111)
9,POINT(21.994490666667 50.019731833333)
9,POINT(21.994421833333 50.038455333333)
9,POINT(22.021789333333 50.017490166667)
9,POINT(22.001412833333 50.037060666667)
9,POINT(21.997340833333 50.03831)
9,POINT(22.002391 50.040161166667)
9,POINT(21.997445333333 50.011429666667)
9,POINT(22.017478 50.023021166667)
9,POINT(22.021860166667 50.0175065)
9,POINT(22.003510333333 50.036234166667)
9,POINT(22.004726166667 50.030335666667)
9,POINT(21.994756666667 50.030519)
9,POINT(21.993556166667 50.042623)
9,POINT(22.021759833333 50.017545166667)
9,POINT(22.021265333333 50.0183435)
9,POINT(22.020783666667 50.018426166667)
9,POINT(22.019313166667 50.018886833333)
9,POINT(22.017609666667 50.0192825)
9,POINT(22.021861666667 50.017515)
9,POINT(21.999479833333 50.0405575)
9,POINT(21.999422333333 50.040516)
9,POINT(22.012621166667 50.0279315)
9,POINT(22.005387166667 50.030202166667)
9,POINT(22.0028325 50.038130666667)
9,POINT(22.005558166667 50.042570666667)
9,POINT(22.003723666667 50.036642666667)
9,POINT(22.0035585 50.035299166667)
9,POINT(21.994549833333 50.0197585)
9,POINT(21.9945995 50.019724166667)
9,POINT(22.0217645 50.017523333333)
9,POINT(22.016443666667 50.038101166667)
9,POINT(21.994615333333 50.019729666667)
9,POINT(22.021781166667 50.0175195)
9,POINT(22.0014405 50.036616666667)
9,POINT(22.021759666667 50.017580666667)
9,POINT(22.021002166667 50.017593)
9,POINT(22.021110666667 50.017572833333)
9,POINT(22.021680333333 50.017566833333)
9,POINT(22.008261166667 50.037201166667)
9,POINT(22.021799166667 50.017558666667)
9,POINT(22.021701666667 50.017565)
9,POINT(21.976128 50.0395105)
9,POINT(21.976130833333 50.0395205)
9,POINT(21.976121333333 50.0395155)
9,POINT(21.976134 50.039542833333)
9,POINT(22.009004 50.029587)
9,POINT(22.003706166667 50.031348333333)
9,POINT(22.0036915 50.031374166667)
9,POINT(21.994317 50.038320666667)
9,POINT(22.01254 50.027261333333)
9,POINT(22.0017395 50.037457666667)
9,POINT(22.004742 50.030525166667)
9,POINT(21.992824666667 50.012206833333)
9,POINT(21.992606166667 50.009677166667)
9,POINT(21.990018666667 50.008662833333)
9,POINT(21.989730666667 50.008837833333)
9,POINT(22.003757 50.0313355)
9,POINT(22.004693333333 50.030704333333)
9,POINT(21.9969265 50.017637)
9,POINT(21.9928175 50.0121645)
9,POINT(21.992768333333 50.009571666667)
9,POINT(22.004807666667 50.033402166667)
9,POINT(22.0040295 50.037176)
9,POINT(22.003673666667 50.031328)
9,POINT(22.003678 50.0312735)
9,POINT(21.9972915 50.038313333333)
9,POINT(22.003676 50.031276166667)
9,POINT(22.021794 50.017563833333)
9,POINT(21.994645333333 50.0197785)
9,POINT(22.003702833333 50.031364)
9,POINT(22.0036025 50.031375666667)
9,POINT(21.991384333333 50.0245505)
9,POINT(22.003706833333 50.031346833333)
9,POINT(22.001231833333 50.039797833333)
9,POINT(22.007171833333 50.033802833333)
9,POINT(22.016548333333 50.038534833333)
9,POINT(22.002343333333 50.033300166667)
9,POINT(22.0065365 50.034420666667)
9,POINT(22.016521 50.038540833333)
